Fecha;Hora;Clase de Vuelo;Clasificación Vuelo;Tipo de Movimiento;Origen OACI;Destino OACI;Aerolinea Nombre;Aeronave
1/1/2020;10;Regular                             ;Internacional;Aterrizaje;KJFK;SAEZ;American Airlines             ;BOEING B-777   
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SANT;SACO;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SARP;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;10;Regular                             ;Internacional;Aterrizaje;SBPA;SAEZ;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SADP;SAZS;JetSMART Airlines             ;AIRBUS A-320   
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SACO;SABE;Norwegian Air Argentina       ;BOEING B-737   
1/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SAZN;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SAME;SACO;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SAWH;SAVT;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;10;Regular                             ;Internacional;Aterrizaje;SCEL;SAEZ;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SAME;SAZS;JetSMART Airlines             ;AIRBUS A-320   
1/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SACO;SAEZ;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SAZM;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SASA;SABE;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAWH;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAZS;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SASA;SACO;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SARE;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;10;Regular                             ;Internacional;Aterrizaje;SGAS;SACO;Air Europa                    ;BOEING B-787   
1/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAVC;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SAWC;SAWH;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SAZN;SABE;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SASA;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SAZB;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAMR;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SAZM;SAZB;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SAEZ;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SARI;SASA;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SAME;SABE;Norwegian Air Argentina       ;BOEING B-737   
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SARI;SACO;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SAAR;SASA;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SAZN;SABE;Norwegian Air Argentina       ;BOEING B-737   
1/1/2020;10;Regular                             ;Internacional;Despegue  ;SAEZ;SBGL;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;10;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAWC;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;10;Regular                             ;Internacional;Despegue  ;SAME;SCEL;LATAM                         ;AIRBUS A-320   
1/1/2020;10;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SAWG;SADF;N/A                           ;CESSNA Citation
1/1/2020;10;Regular                             ;Internacional;Aterrizaje;KIAH;SAEZ;United Airlines               ;BOEING B-777   
1/1/2020;10;Regular                             ;Cabotaje     ;Despegue  ;SAEZ;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;10;Regular                             ;Internacional;Despegue  ;SACO;KMIA;American Airlines             ;BOEING B-767   
1/1/2020;10;Regular                             ;Internacional;Aterrizaje;LEBL;SAEZ;Iberia Airlines               ;AIRBUS A-330   
1/1/2020;11;No Regular                          ;Cabotaje     ;Aterrizaje;SAEZ;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;No Regular                          ;Internacional;Despegue  ;SABE;SULS;N/A                           ;DASSAULT F900  
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SARP;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SASA;SAAR;Flybondi                      ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAVE;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SAZS;SADP;JetSMART Airlines             ;AIRBUS A-320   
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAZS;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SARI;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Internacional;Despegue  ;SAEZ;SBGR;Gol Transportes Aéreos        ;BOEING B-737   
1/1/2020;11;No Regular                          ;Cabotaje     ;Despegue  ;SABE;SAME;N/A                           ;CESSNA Citation
1/1/2020;11;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SACO;SANT;N/A                           ;BEECHCRAFT BE90
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SAEZ;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SACO;SAEZ;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAME;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SAWH;SAEZ;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SAWH;SABE;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAZS;Norwegian Air Argentina       ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAVC;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SARP;SADP;Flybondi                      ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAWC;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SADQ;SAEZ;N/A                           ;N/A N/A        
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SAZN;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SAZM;SAZB;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;11;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SAAR;SAAR;N/A                           ;BOLKOW Helicópt
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SAWG;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SANT;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Internacional;Despegue  ;SAEZ;SCEL;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SACO;SABE;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SAME;SAZS;JetSMART Airlines             ;AIRBUS A-320   
1/1/2020;11;Vuelo Privado con Matrícula Extranje;Cabotaje     ;Aterrizaje;SAZB;SADF;N/A                           ;PIPER PA-28    
1/1/2020;11;Regular                             ;Internacional;Despegue  ;SAEZ;EGKK;Norwegian Air Shuttle         ;BOEING B-787   
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SAWH;SAWC;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAVT;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SARE;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAWC;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SAZS;SADP;Flybondi                      ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SAMR;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SABE;SARI;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Internacional;Despegue  ;SAEZ;MPTO;Copa Airlines                 ;BOEING B-737   
1/1/2020;11;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Despegue  ;SADF;SAVC;N/A                           ;CESSNA Citation
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SACO;SAZS;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;11;Regular                             ;Internacional;Aterrizaje;SBKP;SAEZ;Azul Linhas Aéreas Brasileiras;AIRBUS A-320   
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SASA;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SACO;SAZN;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAWH;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SAAR;SASA;Flybondi                      ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SAZS;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SAEZ;SARI;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;11;Regular                             ;Internacional;Despegue  ;SAEZ;SBGR;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Despegue  ;SAWC;SAZS;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;11;Regular                             ;Cabotaje     ;Aterrizaje;SAWH;SABE;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;12;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAWH;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;12;Regular                             ;Cabotaje     ;Aterrizaje;SASA;SAZN;JetSMART Airlines             ;AIRBUS A-320   
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SABE;SASA;Norwegian Air Argentina       ;BOEING B-737   
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SARI;SABE;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SASA;SAAR;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SACO;SAZM;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;12;Regular                             ;Cabotaje     ;Aterrizaje;SAWH;SAVT;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;12;Regular                             ;Cabotaje     ;Aterrizaje;SASA;SABE;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAZM;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SAEZ;SAWC;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SAZS;SAWC;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAWH;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;12;Regular                             ;Internacional;Despegue  ;SABE;SULS;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SADP;SAVT;Flybondi                      ;BOEING B-737   
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SAEZ;SAME;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;12;Regular                             ;Internacional;Aterrizaje;SBCB;SAEZ;Azul Linhas Aéreas Brasileiras;EMBRAER E-190  
1/1/2020;12;Regular                             ;Cabotaje     ;Aterrizaje;SARP;SABE;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SAEZ;SACO;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;12;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAZS;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SABE;SAME;Norwegian Air Argentina       ;BOEING B-737   
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SACO;SAWH;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;12;No Regular                          ;Internacional;Despegue  ;SARI;SCNT;NetJets                       ;GULFSTREAM AERO
1/1/2020;12;Regular                             ;Cabotaje     ;Aterrizaje;SACO;SABE;LATAM Argentina               ;AIRBUS A-320   
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SAVT;SAWH;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;12;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Despegue  ;SAEZ;SADF;N/A                           ;N/A N/A        
1/1/2020;12;Regular                             ;Cabotaje     ;Aterrizaje;SABE;SAWH;Aerolíneas Argentinas         ;BOEING B-737   
1/1/2020;12;Regular                             ;Cabotaje     ;Aterrizaje;SARI;SASA;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SACO;SAVC;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;12;Regular                             ;Internacional;Despegue  ;SAEZ;SBGR;TAM Linhas Aéreas             ;AIRBUS A-320   
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SADP;SARC;Flybondi                      ;BOEING B-737   
1/1/2020;12;Regular                             ;Internacional;Despegue  ;SAEZ;SUMU;Austral Líneas Aéreas         ;EMBRAER E-190  
1/1/2020;12;Vuelo Privado con Matrícula Nacional;Cabotaje     ;Aterrizaje;SAEZ;SADF;N/A                           ;N/A N/A        
1/1/2020;12;Vuelo Privado con Matrícula Nacional;N/A          ;Aterrizaje;N/A ;SARP;N/A                           ;CESSNA C-172   
1/1/2020;12;Regular                             ;Cabotaje     ;Despegue  ;SAEZ;SAZS;Aerolíneas Argentinas         ;BOEING B-737   
